"","vin","stock_number","is_new","year","make","model","body_style","trim","odometer","color","color","price","image_url","url","interior_color","fuel_type"
562,"1HD1LC315MB407953","A47398CT",False,2021,"Harley","Sportage","","Other",16022,"","",0.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/1ac2c0a348920ef28c62fafd07773ba1f3bad2e5.jpg","https://dealer.vip/aUlNGj6km-bQ","",""
563,"3GCUDEED2NG531086","A47384GT",False,2022,"Chevrolet","Silverado 1500","","Crew Cab RST",18731,"Black","",49989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e6d0b07b255431ccd0a9e07f93e606287922cc2d.jpg","https://dealer.vip/97OmznhVsMXy","",""
564,"1GNSKRKD3PR188713","A47387GT",False,2023,"Chevrolet","Tahoe","","Utility 4D R",15712,"Red","",68750.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/771f5629b976a6fe9d3d971ed713e25fd37cf2ad.jpg","https://dealer.vip/AwvjxCTtC4_I","",""
565,"3GNAXUEV7NL233595","A47386PT",False,2022,"Chevrolet","Equinox","","Utility 4D R",24093,"Silver","",24925.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f8eadd1f2e49ef3e805f604075759423732f13e0.jpg","https://dealer.vip/iEvgGmLeGimK","",""
566,"1V2HR2CA6PC503662","A47395YT",False,2023,"Volkswagen","Atlas","","Utility 4D S",25335,"Gray","",35875.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/63916acfe7f4a99ac53fef4f56af789c59839e1b.jpg","https://dealer.vip/h8gWjIhJ-Qm1","",""
567,"4S4BTGKD9L3219403","A47357HA",False,2020,"Subaru","Outback","","Wagon 5D XT ",94306,"Silver","",25825.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/87f32fdae4f10017e66f7e4e0d10f09695368788.jpg","https://dealer.vip/UMEcE1vAvPHo","",""
568,"1GCPTBEK2P1145914","A47359PT",False,2023,"Chevrolet","Colorado","","Crew Cab Wor",6686,"Black","",38989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e0577bcfcd9328f6cdce4f940a057db5bd1e0ffc.jpg","https://dealer.vip/brBWWiF_SKS5","",""
569,"1GC4YREYXPF116777","A47364TT",False,2023,"Chevrolet","Silverado 2500 HD","","Crew Cab Hig",21032,"White","",78675.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e21d975d4c49c26b153fb411606e7f4da3d660d2.jpg","https://dealer.vip/K_NNL1cpGJDg","",""
570,"1FMCU0BZ0MUB16936","A47363NA",False,2021,"Ford","Escape","","Utility 4D S",20088,"White","",24475.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/c3dc63a5ff47e20a67b27155493e3c0ba744fd33.jpg","https://dealer.vip/gOiidutsjoQy","",""
571,"1GCRYEED5MZ118815","A47339GT",False,2021,"Chevrolet","Silverado 1500","","Extended Cab",23248,"Silver","",40600.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/35c579fedef3b48784b53a2989800fecc9831a17.jpg","https://dealer.vip/nu5TLCcoRQ_-","",""
572,"1FTFW1ED2PFA70715","A47342GT",False,2023,"Ford","F-150","","Crew Cab XLT",11523,"Black","",52175.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/326de12e77d621cbef43261f2dbf73b53c7a952c.jpg","https://dealer.vip/VPs6BJBOAjjw","",""
573,"1FTEW1E41KFA33188","A47341GT",False,2019,"Ford","F-150","","Crew Cab XLT",92492,"Gray","",36989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a75797425502c8837c55fc17b5aa909712b63266.jpg","https://dealer.vip/7uJ2u328L4IW","",""
574,"2FMPK4K96KBC70889","A47329NA",False,2019,"Ford","Edge","","Titanium AWD",71015,"Red","",21275.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/4b7f89a07892734fe4b7377cdbb0d9726e47a4c7.jpg","https://dealer.vip/eRtcfF-ydlwT","",""
575,"KM8R44HE2NU465832","A47335GT",False,2022,"Hyundai","Palisade","","Utility 4D S",31979,"Silver","",38300.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ea7a66a44c7ad3956a02c81cd2228d7664311cd2.jpg","https://dealer.vip/hPKNKo7OGG6Q","",""
576,"1GNSKPKD8PR163245","A47334GT",False,2023,"Chevrolet","Tahoe","","Utility 4D Z",30581,"Black","",67475.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ca7574d477f1af1cadbcdcc3ccf9e86773d87b83.jpg","https://dealer.vip/DjPmvYrEH69p","",""
577,"1GC4YPEY7RF115237","A47306GP",False,2024,"Chevrolet","Silverado 2500 HD","","Crew Cab LTZ",5910,"White","",72989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/5d0a3b6f5102482ac1770d8c4abf51c287c71cce.jpg","https://dealer.vip/4hu95lI1pTFu","",""
578,"1GCGTDEN4N1227758","A47290HR",False,2022,"Chevrolet","Colorado","","Crew Cab Z71",31864,"White","",37700.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/2717b7cdbc5dfe68383755a085f1590b937e4b2a.jpg","https://dealer.vip/un8UgKqe0gzz","",""
579,"1GNSKRKD8MR437213","A47253WT",False,2021,"Chevrolet","Tahoe","","Utility 4D R",28653,"White","",57195.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/04a059f6a595b2e137bd687b5cf4fde4822874a3.jpg","https://dealer.vip/R2y4nLE8f4Jh","",""
580,"1C4HJXDN7MW614187","A47235QT",False,2021,"Jeep","Wrangler","","Utility 4D S",57953,"Red","",34475.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e3cbe8971c911e75a3b188abffa8b83217004017.jpg","https://dealer.vip/VYOEkDr6TpGW","",""
581,"3GCUYGED6LG405861","A47181PT",False,2020,"Chevrolet","Silverado 1500","","Crew Cab LTZ",38998,"Gray","",41995.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a6e5a0f4566921359250a8325e1ba76845303d29.jpg","https://dealer.vip/KS7OuB0NxpzZ","",""
582,"3GNKBLRS5NS191429","A47161PT",False,2022,"Chevrolet","Blazer","","Utility 4D P",28364,"White","",37400.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/86b8324ba2d7a8c789906250a939018495ed9744.jpg","https://dealer.vip/WQfnKGYjq1tQ","",""
583,"1GCGSCEN4N1303184","A47165PT",False,2022,"Chevrolet","Colorado","","Crew Cab LT ",9005,"Black","",31075.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d858161d2821006f333609627737e6f5454345c1.jpg","https://dealer.vip/oDo4vOv54jvy","",""
584,"1GC1KWEG4JF108451","A47108HA",False,2018,"Chevrolet","Silverado 2500 HD","","Crew Cab LTZ",92283,"Black","",39225.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/c0f9e86872bd572f7ec88c8af8d2d891f8151d9f.jpg","https://dealer.vip/08nsdxE3d0wM","",""
585,"1GB4YSE70NF329639","A47078GT",False,2022,"Chevrolet Commercial","3500","","Ch & Crew Ca",23954,"White","",57129.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/4f17ba039a5b31309b139ee57134753accc12f0b.jpg","https://dealer.vip/MRo085-2pBV4","",""
586,"2C3CDXHG9MH628995","A47101GT",False,2021,"Dodge","Charger","","Sedan 4D GT",21948,"Gray","",29350.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/c8f8a727c855a0ed33030c98b59a6d886b88fa64.jpg","https://dealer.vip/oFpjh3VjgV30","",""
587,"ZAM45VMA4F0139426","A47066GP",False,2015,"MASERATI","GRANTURISMO","","CONV",33726,"Blue","",42989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/42447816edb382abc2dd1168bc0239f7e2c77b49.jpg","https://dealer.vip/3mWbR-jl4CNA","",""
588,"WMZ83BR06M3M33884","A47030GP",False,2021,"Mini","Cooper Countryman","","Wagon 4D Cou",44513,"Gray","",28989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f3bea03edfcfe399333c190bb49cf7db07a8bf21.jpg","https://dealer.vip/OG4SBU0yFT-f","",""
589,"1G1FJ1R63P0127073","A47023GT",False,2023,"Chevrolet","Camaro","","Coupe 2D ZL1",3250,"Black","",76989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/8cb9c193da3d440c2a810d35ace0bf0ec360e629.jpg","https://dealer.vip/lHPdlvfbE8Yy","",""
590,"3GCPDFEK1PG117169","A46968GT",False,2023,"Chevrolet","Silverado 1500","","Crew Cab LT ",24352,"White","",54850.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/4ff4da232856d90e2a6be1dacde486555937e415.jpg","https://dealer.vip/vO5tR5lwEL9d","",""
591,"3GCUYGED6MG313943","A46958GT",False,2021,"Chevrolet","Silverado 1500","","Crew Cab LTZ",26114,"Black","",45750.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/329d11542f36636258ef795422fdae7b082009d0.jpg","https://dealer.vip/YFdrbQSsJl6i","",""
592,"3FA6P0G76LR260356","A46912NA",False,2020,"Ford","Fusion","","Sedan 4D S I",40353,"Gray","",18875.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/3be2202100d741e4fee570275290c5dd438c9e5c.jpg","https://dealer.vip/sWRqvoWGLTwo","",""
593,"KL79MVSL2PB158917","A46889GT",False,2023,"Chevrolet","TrailBlazer","","Utility 4D A",5108,"Yellow","",28925.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a63be952f2e51d059a194b74c47915dc143b9b81.jpg","https://dealer.vip/CAPMenaBHVf1","",""
594,"3GCUYEET7LG374793","A46869YT",False,2020,"Chevrolet","Silverado 1500","","Crew Cab RST",54569,"Blue","",39989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e6954a9ebb5d281f5646de2666ec9a84cb76ff72.jpg","https://dealer.vip/SdtdwoARczOP","",""
595,"1GCUDGED0PZ100342","A46864GT",False,2023,"Chevrolet","Silverado 1500","","Crew Cab LTZ",29186,"White","",55225.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/6d2ec132b9cb2e01e37e94135e619d6af47af191.jpg","https://dealer.vip/hK9ugcHT30vp","",""
596,"ZACNJDD11MPN31377","A46819NA",False,2021,"Jeep","Renegade","","4D Limited 4",11815,"Gray","",25900.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/86ee6042e6080625f68f7a6814ea4bf05e585410.jpg","https://dealer.vip/aPSaMC6VaBps","",""
597,"1C6RRFJG3LN127836","A46831GT",False,2020,"Ram","Ram 1500","","Crew Cab Lar",116057,"Red","",32989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a55ebb1729786657d5f28d8eef5da7765e64d126.jpg","https://dealer.vip/1-ncE1-oSbq9","",""
598,"1GCUDDED1NZ544292","A46825XT",False,2022,"Chevrolet","Silverado 1500","","Crew Cab LT ",23967,"White","",44989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/be51df0af2ef669ff9a536eec230338724682b20.jpg","https://dealer.vip/-9Qhv-zo9HNs","",""
599,"1G1ZD5ST4MF032560","A46808NP",False,2021,"Chevrolet","Malibu","","Sedan 4D LT",60569,"Black","",22100.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d18eded097f841b6cda32881f6c4607baf49b6b4.jpg","https://dealer.vip/Iqb-zBAGuSAc","",""
600,"1GCUYGED8MZ134450","A46807YT",False,2021,"Chevrolet","Silverado 1500","","Crew Cab LTZ",21445,"Gray","",46875.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/931b7fe124b6b2b7ee0a1f414d2614a83054902c.jpg","https://dealer.vip/D3pmh4WuUC3H","",""
601,"2GCUDEED3P1114281","A46792YT",False,2023,"Chevrolet","Silverado 1500","","Crew Cab RST",12662,"Black","",54475.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f8b0320266ea9c537d95e240b08c2fa413f8beef.jpg","https://dealer.vip/w1XrBbL6BGtV","",""
602,"1GNERKKWXKJ138142","A46795WT",False,2019,"Chevrolet","Traverse","","Utility 4D P",30338,"Red","",31500.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/350c21af212e8c5c425024a28c4ff2f0eeb4b6dd.jpg","https://dealer.vip/db3kLtsgjypk","",""
603,"1GT49PEY3PF111390","A46786YT",False,2023,"GMC","Sierra 2500 HD","","Crew Cab AT4",25442,"Black","",72986.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d03902aebe05493e0be2b65da8f4acdf4094361a.jpg","https://dealer.vip/8B5ij95Mb0zf","",""
604,"3GCUKTEC0JG370703","A46778GT",False,2018,"Chevrolet","Silverado 1500","","Crew Cab Hig",97390,"Red","",34900.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/0675ec587ca1444954ad4869a30d4a4778749e77.jpg","https://dealer.vip/Expzm9zPADV2","",""
605,"1GCUDEED6PZ102455","A46735GT",False,2023,"Chevrolet","Silverado 1500","","Crew Cab RST",16273,"White","",54425.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/9b8ff4a21825c107298559617c3280f8185f3fda.jpg","https://dealer.vip/ZE_Y7KOsCEv6","",""
606,"1G1ZG5ST1MF057097","A46723GT",False,2021,"Chevrolet","Malibu","","Sedan 4D RS",30446,"Black","",22375.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/47a53d35656df8f2affe59bf575f79d3a29c9f22.jpg","https://dealer.vip/drG4yrKlLhLy","",""
607,"1GNSKPKD8NR317904","A46703ST",False,2022,"Chevrolet","Tahoe","","Utility 4D Z",18072,"Black","",66000.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/82c183f2346018931c5d56ad51129fe930f5cff3.jpg","https://dealer.vip/AIDNuSFLJhMb","",""
608,"1GCGTCEN4N1237247","A46679NA",False,2022,"Chevrolet","Colorado","","Crew Cab LT ",23366,"Gray","",34950.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/1fcf01a572108eb79c6ed2d07a9cc09aa01188e7.jpg","https://dealer.vip/_Z48fP-QrgiF","",""
609,"1GCGTDEN6N1282521","A46701YT",False,2022,"Chevrolet","Colorado","","Crew Cab Z71",46761,"Black","",36650.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/09dc79ba0c9951c10d8a67876e1498ed7137179b.jpg","https://dealer.vip/3gsIhEXkNPej","",""
610,"1GT424E86FF502678","A46677PT",False,2015,"GMC","Sierra 3500 HD","","Crew Cab Den",162916,"Red","",39300.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/1fbc759a45c516122a602412674ec2591fcb797f.jpg","https://dealer.vip/6GbJ7Mb7u17d","",""
611,"1GCUYHEL9NZ126565","A46648YT",False,2022,"Chevrolet","Silverado 1500 Limited","","Crew Cab Hig",31284,"Black","",50989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/14968f0926e9e150dcf69723daab80f46289de79.jpg","https://dealer.vip/PX0rjkKY0osj","",""
612,"3GNAXWEV7NS200601","A46592WT",False,2022,"Chevrolet","Equinox","","Utility 4D R",10162,"Blue","",29989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/bffc23ea0e088c83fc3d0403f95083fa74578d22.jpg","https://dealer.vip/4YKo40a_KGd0","",""
613,"1G1ZD5ST7NF174757","A46598NA",False,2022,"Chevrolet","Malibu","","Sedan 4D LT",34556,"Silver","",21950.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/01b51e1416bc021f23e6af049322322b24b3d299.jpg","https://dealer.vip/TcEMu-j4Q-2I","",""
614,"1GNEVKKW6MJ200067","A46558YP",False,2021,"Chevrolet","Traverse","","Utility 4D P",77504,"Gray","",33250.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/bc4d08d7d58aed3aa204a1bfa6733bf80308a2d5.jpg","https://dealer.vip/WnL4AMsyksoc","",""
615,"3GNKBJRS6PS140481","A46555PP",False,2023,"Chevrolet","Blazer","","Utility 4D 3",8984,"White","",35989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d1e7e784d834b12bfc6b36eaf46b2506c62c73d9.jpg","https://dealer.vip/Xfid2oPCY8IW","",""
616,"3GNAXUEV5NL188107","A46526NA",False,2022,"Chevrolet","Equinox","","4D LT AWD",42607,"White","",24925.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/016833392a8015fb000d25cf8b7214a917a9f7f6.jpg","https://dealer.vip/AyWPBrbSbHRf","",""
617,"7SAYGDEF5NF378166","A46538HA",False,2022,"Tesla","Model Y","","Utility 4D P",35198,"Gray","",45550.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/003656549ceefaedd84fd626382ddfa1cbe62bd3.jpg","https://dealer.vip/eQtxi4tDHZ3b","",""
618,"1C6SRFJT3NN207655","A46550ST",False,2022,"Ram","Ram 1500","","Crew Cab Lar",72120,"Silver","",43989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/4a265d5b0ce9ca94d71a63f6be6fd1b1493a3579.jpg","https://dealer.vip/PxsiaI50OtdW","",""
619,"1GCUDDET3NZ525637","A46523NA",False,2022,"Chevrolet","Silverado 1500","","Crew Cab LT ",45666,"White","",46550.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d9b395af07789d2af3c2365539d6154601330d37.jpg","https://dealer.vip/aSxvHdhOYDdb","",""
620,"1GTU9FEL2KZ115386","A46499YT",False,2019,"GMC","Sierra 1500","","Crew Cab Den",69020,"White","",43550.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/55f52078b8054a944eb007d03cecbc99b4eb53e9.jpg","https://dealer.vip/_tWFrTEIonm_","",""
621,"1G1ZG5ST2PF185403","A46431AP",False,2023,"Chevrolet","Malibu","","Sedan 4D RS",17826,"Blue","",24995.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/5c4611fdcb9f5c3154acaec628ac34da74ed8db5.jpg","https://dealer.vip/xHPJdMi5NNUs","",""
622,"JA4ARUAU7PU000464","A46429GT",False,2023,"Mitsubishi","Outlander Sport","","Utility 4D S",4395,"Black","",25995.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/668402ce675f3003b10da097b079fae8e25f3c4a.jpg","https://dealer.vip/G9Bg415cgMBW","",""
623,"1GTG6EEN9L1108078","A46420HA",False,2020,"GMC","Canyon","","Crew Cab Den",48904,"White","",35989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ba4b8c1f2f00ca0bdde7448bfdf5fe9022a1fdaa.jpg","https://dealer.vip/fduGY5vcUKsU","",""
624,"1GKKNML4XPZ115926","A46394HR",False,2023,"GMC","Acadia","","Utility 4D S",20385,"Red","",34475.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d2c291ddb4b81bde3768fe7ffb8ab186873291c6.jpg","https://dealer.vip/lK-mdEMpft9i","",""
625,"1GNERGKW6PJ127692","A46393HR",False,2023,"Chevrolet","Traverse","","Utility 4D L",38850,"White","",30475.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d8b0930e7a6e01456ba20853e203ebe444134267.jpg","https://dealer.vip/Fj6YJiuure9e","",""
626,"1C4JJXN60PW609734","A46368YT",False,2023,"Jeep","Wrangler","","Utility 4D 4",15275,"Gray","",42325.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/650a74370a001976765fbfb4ee21e22b4a5bdf7a.jpg","https://dealer.vip/G9E2-oQzuGjt","",""
627,"1G1FH3D72N0101360","A46362NA",False,2022,"Chevrolet","Camaro","","Convertible ",11202,"Blue","",54000.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/fa2524b7c68d8ec904d17d72f7f28444be4a50c0.jpg","https://dealer.vip/3jUrG_yygqZ7","",""
628,"2C3CDZC92LH148316","A46313ZT",False,2020,"Dodge","Challenger","","Coupe 2D SRT",20112,"Red","",64825.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/538bf5f67cd3b508095fcd5eb8d579d66eff59f2.jpg","https://dealer.vip/kv7Q6wgc62ay","",""
629,"KMUMCDTC8NU037042","A46305HA",False,2022,"Genesis","GV70","","Utility 4D S",25854,"Red","",56875.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/6a34a25c85443b60acb28aa51345fd30070ed44b.jpg","https://dealer.vip/H6Ds-alzSp23","",""
630,"3GCPACEK6PG136159","A46272YT",False,2023,"Chevrolet","Silverado 1500","","Crew Cab LT ",37944,"Blue","",41750.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a80546fd1ead9d120ef57d560f6f7db1de77f54a.jpg","https://dealer.vip/FtcHBsvfUQik","",""
631,"1GNEVNKW7LJ141725","A46251WT",False,2020,"Chevrolet","Traverse","","Utility 4D H",36529,"Red","",37225.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/4dfb57282b3b8634614df81286e21076799b0bd0.jpg","https://dealer.vip/5uhhNxi9fyw-","",""
632,"1C4HJWEG9DL514961","A46230PT",False,2013,"Jeep","Wrangler","","Utility 4D U",143599,"White","",14975.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/733a2fc02705e385814226e6ec4a841e62f4da86.jpg","https://dealer.vip/8cH0ypQn_QZj","",""
633,"5TFMA5DB8PX088630","A46193GT",False,2023,"Toyota","Tundra","","1794 Edition",31338,"Blue","",66075.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a8e5ad47b21c4f82442419c464f96d4dcf24e569.jpg","https://dealer.vip/jhucAA9Rrs9V","",""
634,"1C4SJVBT5NS141734","A46130GT",False,2022,"Jeep","Wagoneer","","Utility 4D S",2844,"Silver","",58425.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/516b979df5b0191e9524a0c760e7b8b19b6dafa6.jpg","https://dealer.vip/aq5VsLfLcSbI","",""
635,"JM3KE2BE6D0106920","A46129QT",False,2013,"Mazda","CX-5","","Utility 4D S",104396,"Silver","",10975.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/67c9910ddbd4d0c6dacf93024bb10826afe83f21.jpg","https://dealer.vip/aj9HRowtydLq","",""
636,"4JGED7FBXKA130341","A46104PT",False,2019,"Mercedes-benz","GLE","","Utility 4D G",39391,"Gray","",67675.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/2eeaacd2a75d9628cd7d6173296d5f372a402ac7.jpg","https://dealer.vip/FdQ2S2yNs6EE","",""
637,"1GTG6FEN4M1223484","A46078NA",False,2021,"GMC","Canyon","","Crew Cab AT4",33873,"Black","",38625.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/8a366f29d84c72e1d43f14f18eaf4a028f4b0a3e.jpg","https://dealer.vip/n1Y7IDQMQMko","",""
638,"1G1ZD5ST0NF144550","A46074NA",False,2022,"Chevrolet","Malibu","","Sedan 4D LT",37735,"White","",21250.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/1d95f337ff28e54a241c93714f9f28fb8649a4a9.jpg","https://dealer.vip/1amTJwYLmrk6","",""
639,"2GC4YPE77N1223494","A46061GT",False,2022,"Chevrolet","Silverado 2500 HD","","Crew Cab LTZ",39112,"Blue","",56025.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/810d0edb48443f0654bbb0444242067f443e7d43.jpg","https://dealer.vip/8Ww95h7VQdwL","",""
640,"1G1ZD5ST3NF146325","A46031YT",False,2022,"Chevrolet","Malibu","","Sedan 4D LT",23807,"Silver","",22675.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/46c7a15dcdcd4c1acc972a00a30e3a95421e6908.jpg","https://dealer.vip/KXQjScG_7WlO","",""
641,"1GCGSDEN2H1213641","A46007GT",False,2017,"Chevrolet","Colorado","","Crew Cab Z71",143341,"Gray","",21989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/295abeedc6368da44256ce74195310094ee76f36.jpg","https://dealer.vip/qIT8BgfsPeOT","",""
642,"1C6SRFU96NN317762","A45974CT",False,2022,"Ram","Ram 1500","","Crew Cab TRX",32893,"Black","",81575.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/9ea8c3a4d44dc07f2de6c7702143f09c35c3b004.jpg","https://dealer.vip/EwF7irlUtYO9","",""
643,"2GC4YRE72N1210602","A45956PT",False,2022,"Chevrolet","Silverado 2500 HD","","Crew Cab Hig",12876,"Black","",62850.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/3d8e32e11b5ec60e1761542a3273a09bf6b36843.jpg","https://dealer.vip/Q6w9Uy24JrcD","",""
644,"KL79MTSL7NB018198","A45957AA",False,2022,"Chevrolet","TrailBlazer","","Utility 4D R",12333,"Black","",26525.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/44e16ea24fed210a1fb4416540bfcd89739632e9.jpg","https://dealer.vip/kshIj7h3BV5P","",""
645,"1GCHSBEN3M1111929","A45931GT",False,2021,"Chevrolet","Colorado","","Extended Cab",155707,"Black","",16875.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/9e4ed64ada67b0ade70ad09328864702cbe6e669.jpg","https://dealer.vip/LI6f7gFIllVj","",""
646,"1GCHSBEA3M1124256","A45926GT",False,2021,"Chevrolet","Colorado","","Extended Cab",136159,"White","",16875.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/87ad71ed684ed445eea0f5e98f595a32e9b03d11.jpg","https://dealer.vip/MHX6WRAQWKpk","",""
647,"1GCHSBEA1M1110260","A45929GT",False,2021,"Chevrolet","Colorado","","Extended Cab",135851,"White","",16700.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d7d692cbf936cfc0fc1c63f6fd571bc3b50ed14d.jpg","https://dealer.vip/pDGhR4P5e-DN","",""
648,"1GNSKMKD7PR216564","A45890GT",False,2023,"Chevrolet","Tahoe","","Utility 4D L",9776,"White","",58775.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/4b2e03f2d7526fb8973194866b132e2c10f3a762.jpg","https://dealer.vip/tRVoHWssNKRy","",""
649,"1GCUYEEL2MZ407507","A45798PT",False,2021,"Chevrolet","Silverado 1500","","Crew Cab RST",53316,"Black","",42425.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/b22d7ee77790ef81b1f786767b8257d6ac843c17.jpg","https://dealer.vip/sYT3aKJnnlM6","",""
650,"WA1BECF35K1065866","A45780YT",False,2019,"Audi","Q3","","Utility 4D P",30905,"Blue","",26625.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/b8970473d9cdeeca9aef5a3d169372462774425b.jpg","https://dealer.vip/Usw3MOTcYakR","",""
